no,post_url,akun,comment
18713,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Scorpio🖤💗,Dibunuh ga sih? Masa punya anjing mati ga dikuburin. Mana di taliin nya pake kabel lagi astaga
18714,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Marshel,gw kira anice
18715,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,♡メshaa_dielメ♡,🥺
18716,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Damai sejahtera,😂
18717,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,star/\,😁
18718,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18719,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18720,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18721,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18722,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18723,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18724,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18725,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18726,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18727,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18728,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18729,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18730,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18731,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18732,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Scorpio🖤💗,Dibunuh ga sih? Masa punya anjing mati ga dikuburin. Mana di taliin nya pake kabel lagi astaga
18733,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Marshel,gw kira anice
18734,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,♡メshaa_dielメ♡,🥺
18735,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Damai sejahtera,😂
18736,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,star/\,😁
18737,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18738,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18739,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18740,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18741,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18742,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18743,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18744,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18745,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18746,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18747,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18748,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18749,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18750,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18751,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
18752,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Marshel,gw kira anice
18753,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,♡メshaa_dielメ♡,🥺
18754,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Damai sejahtera,😂
18755,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,star/\,😁
18756,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18757,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18758,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18759,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18760,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18761,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18762,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18763,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18764,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18765,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18766,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18767,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18768,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18769,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18770,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
18771,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Gembrot,Bang upah mu besar di sorga🥺
18772,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,♡メshaa_dielメ♡,🥺
18773,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Damai sejahtera,😂
18774,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,star/\,😁
18775,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18776,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18777,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18778,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18779,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18780,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18781,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18782,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18783,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18784,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18785,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18786,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18787,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18788,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18789,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
18790,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Gembrot,Bang upah mu besar di sorga🥺
18791,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,eh.brall,w kira mayat orang
18792,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Damai sejahtera,😂
18793,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,star/\,😁
18794,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18795,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18796,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18797,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18798,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18799,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18800,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18801,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18802,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18803,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18804,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18805,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18806,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18807,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18808,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
18809,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Gembrot,Bang upah mu besar di sorga🥺
18810,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,eh.brall,w kira mayat orang
18811,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,canopus sayang jeongwoo,curiga dibnh bukan mti alami anjingnya😕
18812,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,star/\,😁
18813,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18814,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18815,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18816,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18817,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18818,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18819,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18820,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18821,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18822,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18823,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18824,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18825,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18826,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18827,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
18828,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Gembrot,Bang upah mu besar di sorga🥺
18829,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,eh.brall,w kira mayat orang
18830,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,canopus sayang jeongwoo,curiga dibnh bukan mti alami anjingnya😕
18831,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,سيتي كاروما,☹️
18832,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,d,mending stopp
18833,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18834,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18835,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18836,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18837,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18838,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18839,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18840,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18841,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18842,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18843,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18844,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18845,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18846,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
18847,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Gembrot,Bang upah mu besar di sorga🥺
18848,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,eh.brall,w kira mayat orang
18849,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,canopus sayang jeongwoo,curiga dibnh bukan mti alami anjingnya😕
18850,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,سيتي كاروما,☹️
18851,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Aulia 025,masyaallah kakak kaka pandawara hebat banget
18852,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,່ ‍ ‍‍ ‍ ‍ ‍ ︎,"curiga itu anj nya di racun trus yg ngeracun yg buat,tapi kalo pemilik nya yg buat parah sih"
18853,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Mujiburrahmaannn,😱😱😱
18854,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,sebutsajamawar,😭sumpah lu pada gk muntah aja udah hebat
18855,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Alvin Putra,Kuat bgt gak pake masker pas dibuka kafannya🤢
18856,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🐟,walaupun gue islam gue ga tega bngt kasiannn😭
18857,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Anodzz_Keropy,parah banget yang buang di sungai🥲
18858,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,nduttt,😘
18859,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⚡HAF!!😼,itu apa 🤔
18860,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,vana,mana oren lg🙂
18861,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💐💐,😁
18862,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Vermeil.x.Argus,okeee kali ini gw akan kubur ikan gw yg udah mati
18863,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,GhifeshaGarden,sehat2 terus ya...panjang umur dan lancar rezekinya...aamiin
18864,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,al faroq,gk kebayang baunya 🥵
18865,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,astriocii14,Kerasa bau nya smpe sini😭
